"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"67","270.23254829586847","84.09293131745733","4.714524674360319","-0.3101140892003641","0.009765625","0.0078125","0.01171875","1244.4444444444443","0.00024413897983046037","0.0","0.00024413897983046037","0.00024413897983046037","67_68:0.014402413869559871","67_68:583","true"
"68","364.7503753481034","95.14978908555318","4.61275211420758","-0.31130677970698856","0.017578125","0.0205078125","0.0146484375","1244.4444444444443","0.00024512899751319927","0.0","0.00024512899751319927","0.00024512899751319927","68_55:0.02019596729834816;68_69:0.00857821473401682","68_55:561;68_69:561","true"
"69","305.5324263077249","103.83626143043413","4.551434297370397","-0.31213146441791095","0.004638671875","0.00244140625","0.0068359375","1244.4444444444443","0.0003186117161959657","0.0","0.0003186117161959657","0.0003186117161959657","69_70:0.009900200377376822","69_70:583","true"
"70","317.9991373410623","69.14902399101443","4.711920583768122","-0.30937241746400446","0.00390625","0.00439453125","0.00341796875","1244.4444444444443","0.0002674876970546849","0.0","0.0002674876970546849","0.0002674876970546849","70_74:0.007110754056935065","70_74:561","true"
"71","242.54143052777297","52.75529351815917","4.545964791536643","-0.30894805896719","0.072998046875","0.06640625","0.07958984375","1244.4444444444443","0.0007668156496345437","0.0","0.0007668156496345437","0.0007668156496345437","","","true"
"72","302.83515004904405","318.26992986537505","4.576607085712208","-0.31191901483735823","0.002197265625","0.0029296875","0.00146484375","1244.4444444444443","0.0004979263874415655","0.0","0.0004979263874415655","0.0004979263874415655","72_62:0.030727726625829233;72_81:0.012611988819821118","72_62:561;72_81:561","true"
"73","268.47921976647893","113.41233413536871","4.822086578954405","-0.3060243215183466","0.04638671875","0.02978515625","0.06298828125","1244.4444444444443","0.00011778699350771588","0.0","0.00011778699350771588","0.00011778699350771588","73_66:0.016185146039447873;73_85:0.00968812179052797","73_66:561;73_85:561","true"
"74","328.2079023612338","312.89275512552825","4.609668885246343","-0.31109191615982995","0.075927734375","0.05859375","0.09326171875","1244.4444444444443","0.00018199784166578138","0.0","0.00018199784166578138","0.00018199784166578138","","","true"
"75","260.79589607747624","205.92116507859728","4.787403938100907","-0.27824835792971114","0.001708984375","0.00146484375","0.001953125","1244.4444444444443","0.00017118287123802045","0.0","0.00017118287123802045","0.00017118287123802045","75_76:0.006285406523645398;75_90:0.004841601475592039","75_76:583;75_90:583","true"
"76","313.8197744101741","327.6294102358207","4.6833483435087935","-0.31055697195489596","0.01025390625","0.01025390625","0.01025390625","1244.4444444444443","0.0001560908303921909","0.0","0.0001560908303921909","0.0001560908303921909","76_77:0.007929487320394057","76_77:561","true"
"77","248.14444588697106","219.17469967087825","4.576655747617615","-0.313094932281466","0.019287109375","0.015625","0.02294921875","1244.4444444444443","0.0005162709111796799","0.0","0.0005162709111796799","0.0005162709111796799","77_71:0.010192646328124555;77_78:0.010550267785516931","77_71:583;77_78:561","true"
"78","348.71922727679066","424.7271325896541","4.483440843265224","-0.3136874752686043","0.02099609375","0.01318359375","0.02880859375","1244.4444444444443","0.00011710608216984488","0.0","0.00011710608216984488","0.00011710608216984488","","","true"
"79","263.96968231396505","64.5080094966871","4.570718487887879","-0.29525409443808415","0.037109375","0.03076171875","0.04345703125","1244.4444444444443","0.000634343945292542","0.0","0.000634343945292542","0.000634343945292542","79_78:0.012939005785293056","79_78:561","true"
"80","5.021048881124914","8.51202126882876","4.600550742187894","","0.3388671875","0.3310546875","0.3466796875","1244.4444444444443","1.0","0.0","1.0","1.0","80_79:1.0;80_81:1.0","80_79:583;80_81:561","true"
"81","257.07909896788664","59.99099470630893","4.498656858993929","-0.31468638313879793","0.029296875","0.021484375","0.037109375","1244.4444444444443","0.0001662756812182273","0.0","0.0001662756812182273","0.0001662756812182273","","","true"
"82","269.13251120851544","105.93101933587774","4.602406519823443","-0.31724266528169737","0.01708984375","0.0126953125","0.021484375","1244.4444444444443","0.0004423666860084927","0.0","0.0004423666860084927","0.0004423666860084927","82_81:0.009637141638776436;82_83:0.007001517393201873","82_81:583;82_83:561","true"
"83","358.3192606582139","97.08130832152217","4.636415384588624","-0.3103580553605243","0.009765625","0.013671875","0.005859375","1244.4444444444443","0.0003397784044912163","0.0","0.0003397784044912163","0.0003397784044912163","","","true"
"84","286.6296465611215","236.3781068387281","4.7496132007690255","-0.3090225667525716","0.007568359375","0.005859375","0.00927734375","1244.4444444444443","0.0002490446258813866","0.0","0.0002490446258813866","0.0002490446258813866","84_83:0.009235575361720427","84_83:561","true"
"85","401.7101445145971","367.9678839997833","4.586930382862167","-0.31154756735554556","0.011474609375","0.01806640625","0.0048828125","1244.4444444444443","0.00019547890509987657","0.0","0.00019547890509987657","0.00019547890509987657","85_84:0.013345301027753442;85_86:0.03532168264568053","85_84:583;85_86:561","true"
"86","163.65268560981198","133.0365279020961","4.756417566120093","-0.32580689050206485","0.048828125","0.05029296875","0.04736328125","1244.4444444444443","0.0008523773228322482","0.0","0.0008523773228322482","0.0008523773228322482","","","true"
"87","178.37997858171917","61.28237287333601","4.725090305849684","","0.017822265625","0.01611328125","0.01953125","1244.4444444444443","0.0005858892144719334","0.0","0.0005858892144719334","0.0005858892144719334","87_86:0.015290663697987705;87_93:0.01828650645347879","87_86:583;87_93:561","true"
"88","216.0645527034931","40.45022133978011","4.566474882463717","-0.30765951332138847","0.017822265625","0.01953125","0.01611328125","1244.4444444444443","0.0001655788438050092","0.0","0.0001655788438050092","0.0001655788438050092","88_87:0.0182312001216709;88_89:0.009408553273788034","88_87:561;88_89:561","true"
"89","331.9744611221458","144.0266315904463","4.796715587215995","-0.3069228576805572","0.0546875","0.05322265625","0.05615234375","1244.4444444444443","0.00013316792164171011","0.0","0.00013316792164171011","0.00013316792164171011","89_74:0.0085457515995212","89_74:583","true"
"90","195.00876057980622","176.68244178269055","4.704268398003345","-0.2860621408681651","0.010009765625","0.0166015625","0.00341796875","1244.4444444444443","0.00012271674307351733","0.0","0.00012271674307351733","0.00012271674307351733","","","true"
"91","369.5017952099124","111.42861499153999","4.709002158645239","-0.3103704189122232","0.026611328125","0.0498046875","0.00341796875","1244.4444444444443","0.0004822967826677222","0.0","0.0004822967826677222","0.0004822967826677222","91_79:0.020482944039232787;91_98:0.017131565796205228","91_79:561;91_98:561","true"
"92","262.85092965893074","84.70160813283843","4.729509951403585","-0.3071779631697473","0.017822265625","0.0166015625","0.01904296875","1244.4444444444443","0.0005116314056683072","0.0","0.0005116314056683072","0.0005116314056683072","92_83:0.014966709281501345;92_102:0.028928882489497043","92_83:583;92_102:561","true"
"93","233.56684935476505","188.12945811093303","4.678319756197905","","0.01611328125","0.0185546875","0.013671875","1244.4444444444443","0.0005948272359761415","0.0","0.0005948272359761415","0.0005948272359761415","93_106:0.015909716642388883","93_106:583","true"
"94","141.13282523637605","160.85717461207182","4.876114031983532","-0.3062539208243005","0.020751953125","0.013671875","0.02783203125","1244.4444444444443","0.0003007377279622588","0.0","0.0003007377279622588","0.0003007377279622588","94_90:0.006909051438060365;94_95:0.017082996889561497","94_90:583;94_95:561","true"
"95","296.2320920143454","16.548483665833405","4.597080023832444","-0.3136135264289027","0.015625","0.01513671875","0.01611328125","1244.4444444444443","0.0001632762730247149","0.0","0.0001632762730247149","0.0001632762730247149","","","true"
"96","272.7770101292638","201.27013574607807","4.73305674623474","","0.00048828125","0","0.0009765625","1244.4444444444443","0.0003657691114160667","0.0","0.0003657691114160667","0.0003657691114160667","96_95:0.007063179579963774;96_97:0.008883251053883157;96_109:1.0","96_95:561;96_97:561;96_109:583","true"
"97","210.3125081796423","247.99097206367827","4.806810877688","-0.3064623934471557","0.003173828125","0.00390625","0.00244140625","1244.4444444444443","0.0001296179872679552","0.0","0.0001296179872679552","0.0001296179872679552","97_98:0.008383333230405687","97_98:561","true"
"98","235.9431887514776","33.12536882448523","4.6089843357182545","-0.31190721922188297","0.009521484375","0.009765625","0.00927734375","1244.4444444444443","0.00032654863464010855","0.0","0.00032654863464010855","0.00032654863464010855","98_99:0.010715799014676619","98_99:561","true"
"99","145.43839197761775","50.46997876619211","4.574502340882399","-0.31063982957359515","0.014892578125","0.025390625","0.00439453125","1244.4444444444443","0.0003239228607969881","0.0","0.0003239228607969881","0.0003239228607969881","","","true"
"100","257.64551756554295","80.1743318191209","4.647314826905634","-0.31098646352761034","0.010498046875","0.00927734375","0.01171875","1244.4444444444443","0.00022509528203049924","0.0","0.00022509528203049924","0.00022509528203049924","100_99:0.010686400771487914;100_110:0.010134992259596631","100_99:583;100_110:561","true"
"101","252.84203280104765","371.3587048441832","4.724305279055074","-0.3097143441409694","0.029052734375","0.02197265625","0.0361328125","1244.4444444444443","0.00018818227293592327","0.0","0.00018818227293592327","0.00018818227293592327","101_100:0.0094928233087066;101_102:0.010391406273026482","101_100:561;101_102:583","true"
"102","232.0533422019683","234.68291320174734","4.6043121756044165","-0.31164130137993934","0.017822265625","0.0185546875","0.01708984375","1244.4444444444443","0.00019747370097126114","0.0","0.00019747370097126114","0.00019747370097126114","","","true"
